,booksim_latency,booksim_power,booksim_leakage_store,pred_latency,pred_energy,pred_power,neurosim_latency,neurosim_energy
7,4487.389052,1.3963480000000001,0.115602,tensor(36206.9375),0.0,tensor(0.9056),833279.5,4896504.0
8,7766.869988800001,2.259151,0.231204,tensor(63973.1250),0.0,tensor(1.4044),1152765.46,13016278.0
9,1103.7377448000002,1.381592,0.115602,tensor(14695.0918),0.0,tensor(0.8953),230855.07,1708314.0
10,2304.8832392000004,2.471293,0.231204,tensor(61536.0625),0.0,tensor(1.6452),450905.71,6080185.0
11,1567.8876224,1.682921,0.115602,tensor(21324.3633),0.0,tensor(0.8966),273828.81,2113852.0
12,3239.4254136,3.0734709999999996,0.231204,tensor(61536.0625),0.0,tensor(1.6452),467385.91000000003,6429670.0
13,1624.0693952000001,1.540679,0.115602,tensor(22631.1367),0.0,tensor(0.8967),297406.07,2778546.0
14,4319.363935200001,3.543501,0.231204,tensor(70417.6406),0.0,tensor(1.6469),544491.27,9995093.0
15,2089.5197768000003,1.9944330000000001,0.115602,tensor(29111.3125),0.0,tensor(0.8982),337098.67,3292098.0
16,2498.9184360000004,5.041831,0.231204,tensor(70417.6406),0.0,tensor(1.6469),585402.17,40692333.0
0,16828.131608800002,0.621294,0.0,tensor(59945.5820),0.0,tensor(0.4968),525555.2,1622770.0
1,5169.633450400001,1.081172,0.0885081,tensor(43463.3047),0.0,tensor(0.9411),1337385.4,5912790.0
2,17346.5125032,1.78297,0.1770162,tensor(85260.9844),0.0,tensor(1.4875),3118138.0,20018320.0
3,9299.513952800002,1.081334,0.0885081,tensor(46682.7578),0.0,tensor(0.9500),1686304.5,7499400.0
4,13509.245400800002,2.152507,0.1770162,tensor(85260.9844),0.0,tensor(1.4875),2440659.6999999997,18228061.0
5,2496.4474784000004,1.388208,0.0885081,tensor(35576.9688),0.0,tensor(0.9361),643527.6,3544572.0
6,7766.869988800001,2.247535,0.1770162,tensor(64286.0156),0.0,tensor(1.4733),1474113.0,14133011.0
7,4487.389052,1.388603,0.0885081,tensor(36861.8516),0.0,tensor(0.9400),813273.6,4778341.0
8,7766.869988800001,2.247535,0.1770162,tensor(64286.0156),0.0,tensor(1.4733),1132805.43,12391436.0
9,1102.4372408000002,1.2233589999999999,0.0885081,tensor(14477.5420),0.0,tensor(0.9337),243100.33000000002,1664997.0
10,2298.5107696000005,2.691162,0.1770162,tensor(38383.0859),0.0,tensor(1.4653),479995.30000000005,5795677.0
11,1567.8876224,1.6751770000000001,0.0885081,tensor(20874.6367),0.0,tensor(0.9345),282841.6,2070350.0
12,2298.5107696000005,2.691162,0.1770162,tensor(38383.0859),0.0,tensor(1.4653),493104.50000000006,6199482.0
13,1625.3698992000002,1.6838060000000001,0.0885081,tensor(22233.2715),0.0,tensor(0.9346),294255.18000000005,2806524.0
14,4366.1820792,3.1848270000000003,0.1770162,tensor(63589.7031),0.0,tensor(1.6769),550471.38,9789496.0
15,2089.5197768000003,1.986691,0.0885081,tensor(29866.8477),0.0,tensor(0.9354),339359.38,3264647.0
16,2498.9184360000004,5.030208999999999,0.1770162,tensor(63589.7031),0.0,tensor(1.6769),603097.98,39285222.0
0,16828.131608800002,0.679169,0.0,tensor(60262.0938),0.0,tensor(0.5309),513496.7,1687280.0
1,5169.633450400001,1.1822249999999999,0.091387,tensor(43592.2383),0.0,tensor(1.0231),1312365.4,6073280.0
2,17346.5125032,1.949227,0.182774,tensor(85388.1875),0.0,tensor(1.6099),3056158.6,20406980.0
3,9299.513952800002,1.1824029999999999,0.091387,tensor(46973.8125),0.0,tensor(1.0292),1651937.1,7705480.0
4,13509.245400800002,2.354876,0.182774,tensor(85388.1875),0.0,tensor(1.6099),2400922.9,18538951.0
5,2496.4474784000004,1.517636,0.091387,tensor(36091.1758),0.0,tensor(1.0196),631778.0,3744832.0
6,7766.869988800001,2.456709,0.182774,tensor(63735.6797),0.0,tensor(1.5999),1445840.9,14970371.0
7,4487.389052,1.5180690000000001,0.091387,tensor(37086.4492),0.0,tensor(1.0223),797139.6,5004851.0
8,7766.869988800001,2.456709,0.182774,tensor(63735.6797),0.0,tensor(1.5999),1114815.0,13182245.0
9,1102.4372408000002,1.3377729999999999,0.091387,tensor(15348.5938),0.0,tensor(1.0180),238583.85,1725184.0
10,2298.5107696000005,2.941381,0.182774,tensor(39110.7188),0.0,tensor(1.5941),470952.35,6029135.0
11,1567.8876224,1.831134,0.091387,tensor(21551.0527),0.0,tensor(1.0186),277308.75,2138040.0
12,2298.5107696000005,2.941381,0.182774,tensor(39110.7188),0.0,tensor(1.5941),483932.25,6437103.0
13,1625.3698992000002,1.840576,0.091387,tensor(23054.5957),0.0,tensor(1.0186),297487.13,2885068.0
14,4366.1820792,3.480481,0.182774,tensor(62604.5156),0.0,tensor(1.8117),555892.63,10099892.0
15,2089.5197768000003,2.1714599999999997,0.091387,tensor(29868.9844),0.0,tensor(1.0192),341575.03,3341963.0
16,2498.9184360000004,5.499230000000001,0.182774,tensor(62604.5156),0.0,tensor(1.8117),622296.73,40510629.0
0,16828.131608800002,0.679169,0.0,tensor(60261.9141),0.0,tensor(0.5309),506176.3,1687280.0
1,5169.633450400001,1.1822249999999999,0.091387,tensor(43592.6484),0.0,tensor(1.0231),1296570.6,6073280.0
2,17346.5125032,1.949227,0.182774,tensor(85388.1562),0.0,tensor(1.6099),3016777.6999999997,20407010.0
3,9299.513952800002,1.1824029999999999,0.091387,tensor(46973.6328),0.0,tensor(1.0292),1629861.2000000002,7705490.0
4,13509.245400800002,2.354876,0.182774,tensor(85388.1562),0.0,tensor(1.6099),2375236.8,18538920.0
5,2496.4474784000004,1.517636,0.091387,tensor(36091.1719),0.0,tensor(1.0196),623816.0,3626170.0
6,7766.869988800001,2.456709,0.182774,tensor(63736.4297),0.0,tensor(1.5999),1428017.1,14341870.0
7,4487.389052,1.5180690000000001,0.091387,tensor(37086.9219),0.0,tensor(1.0223),786865.7,4886580.0
8,7766.869988800001,2.456709,0.182774,tensor(63736.4297),0.0,tensor(1.5999),1103428.48,12557143.0
9,1102.4372408000002,1.3377729999999999,0.091387,tensor(15348.3223),0.0,tensor(1.0180),235717.0,1697804.0
10,2298.5107696000005,2.941381,0.182774,tensor(39110.5781),0.0,tensor(1.5941),455159.92000000004,5864916.0
11,1567.8876224,1.831134,0.091387,tensor(21550.9492),0.0,tensor(1.0186),273805.32,2110402.0
12,2298.5107696000005,2.941381,0.182774,tensor(39110.5781),0.0,tensor(1.5941),468058.32000000007,6271511.0
13,1625.3698992000002,1.840576,0.091387,tensor(23054.5332),0.0,tensor(1.0186),302895.22,2857497.0
14,4366.1820792,3.480481,0.182774,tensor(62604.4531),0.0,tensor(1.8117),565380.9199999999,9894324.0
15,2089.5197768000003,2.1714599999999997,0.091387,tensor(29869.7832),0.0,tensor(1.0192),346347.52,3314496.0
16,2498.9184360000004,5.499230000000001,0.182774,tensor(62604.4531),0.0,tensor(1.8117),642430.62,39312919.0
0,16828.131608800002,0.735893,0.0,tensor(60490.2578),0.0,tensor(0.5645),499632.5,1751160.0
1,5169.633450400001,1.281266,0.093786,tensor(43746.3594),0.0,tensor(1.1060),1275353.0,6231900.0
2,17346.5125032,2.112174,0.187572,tensor(85503.6562),0.0,tensor(1.7294),2943875.7,20791790.0
3,9299.513952800002,1.28146,0.093786,tensor(47281.1562),0.0,tensor(1.1092),1603607.8,7909370.0
4,13509.245400800002,2.5532209999999997,0.187572,tensor(85503.6562),0.0,tensor(1.7294),2313703.5,18846410.0
5,2496.4474784000004,1.644488,0.093786,tensor(35193.8008),0.0,tensor(1.1048),616707.0,3825370.0
6,7766.869988800001,2.661718,0.187572,tensor(62902.5547),0.0,tensor(1.7241),1394015.6,15177330.0
7,4487.389052,1.644958,0.093786,tensor(37009.2461),0.0,tensor(1.1057),776522.8,5112020.0
8,7766.869988800001,2.661718,0.187572,tensor(62902.5547),0.0,tensor(1.7241),1076470.35,13346365.0
9,1102.4372408000002,1.44991,0.093786,tensor(16238.9199),0.0,tensor(1.1043),233257.0,1757652.0
10,2298.5107696000005,3.1866250000000003,0.187572,tensor(39421.8750),0.0,tensor(1.7217),450266.65,6097808.0
11,1567.8876224,1.983987,0.093786,tensor(22100.5547),0.0,tensor(1.1045),270800.55,2177692.0
12,2298.5107696000005,3.1866250000000003,0.187572,tensor(39421.8750),0.0,tensor(1.7217),459860.95,6508456.0
13,1625.3698992000002,1.994227,0.093786,tensor(23582.2168),0.0,tensor(1.1045),305520.41,2935599.0
14,4366.1820792,3.77025,0.187572,tensor(62458.8594),0.0,tensor(1.9454),569153.81,10366235.0
15,2089.5197768000003,2.3525400000000003,0.093786,tensor(28490.8887),0.0,tensor(1.1046),345191.91,3553600.0
16,2498.9184360000004,5.9589,0.187572,tensor(62458.8594),0.0,tensor(1.9454),663041.71,40699251.0
0,18430.742688000002,0.726881,0.0,tensor(60686.1250),0.0,tensor(0.5627),483331.5,1816330.0
1,5661.874214400001,1.2661479999999998,0.0966648,tensor(45162.0469),0.0,tensor(1.1029),1242321.0,6394350.0
2,18998.412684000003,2.0866,0.1933296,tensor(86772.3359),0.0,tensor(1.7228),2858414.5,21184620.0
3,10185.0271264,1.2663389999999999,0.0966648,tensor(48785.1836),0.0,tensor(1.1063),1557259.4,8117750.0
4,14795.703957600002,2.522927,0.1933296,tensor(86772.3359),0.0,tensor(1.7228),2258816.6,19160780.0
5,2734.0495592,1.624269,0.0966648,tensor(37497.0898),0.0,tensor(1.1005),599639.6,3754500.0
6,8506.466613600001,2.628357,0.1933296,tensor(63123.3359),0.0,tensor(1.7167),1337847.9,14796160.0
7,4914.6046160000005,1.624714,0.0966648,tensor(38088.9141),0.0,tensor(1.1023),752319.3999999999,5068200.0
8,8506.466613600001,2.628357,0.1933296,tensor(63123.3359),0.0,tensor(1.7167),1035522.44,12924901.0
9,1207.2578632,1.432822,0.0966648,tensor(17087.5332),0.0,tensor(1.0995),226457.37,1763436.0
10,2517.2555424,3.146093,0.1933296,tensor(45983.4297),0.0,tensor(1.7128),437528.83,6003392.0
11,1717.0554312000002,1.959143,0.0966648,tensor(23390.2871),0.0,tensor(1.0998),263088.63,2190499.0
12,2517.2555424,3.146093,0.1933296,tensor(45983.4297),0.0,tensor(1.7128),446940.53,6415611.0
13,1779.9998248000002,1.969243,0.0966648,tensor(24657.1387),0.0,tensor(1.0999),314173.21,2930983.0
14,4060.5636392000006,3.124054,0.1933296,tensor(58863.6094),0.0,tensor(1.7133),589084.61,10064858.0
15,2288.3668384000002,2.32245,0.0966648,tensor(28869.2617),0.0,tensor(1.1002),349163.41000000003,3562705.0
16,3352.8293624000003,3.6897200000000003,0.1933296,tensor(58863.6094),0.0,tensor(1.7133),687564.51,39465793.0
0,12020.2983712,0.590639,0.0,tensor(58912.7031),0.0,tensor(0.4596),310278.9,1740360.0
1,3692.9111584,1.02581,0.103695,tensor(38237.9609),0.0,tensor(0.8227),718644.8,5500150.0
2,12390.811960800002,1.693968,0.20739,tensor(79008.9141),0.0,tensor(1.3100),1816283.6,18501560.0
3,6642.974432000001,1.025967,0.103695,tensor(42321.0117),0.0,tensor(0.8398),948272.4,7274360.0
4,12390.811960800002,1.693968,0.20739,tensor(79008.9141),0.0,tensor(1.3100),1369974.63,16209219.0
5,1780.9101776000002,0.872529,0.103695,tensor(27502.9336),0.0,tensor(0.8125),346513.46,3070488.0
6,5548.080114400001,2.138073,0.20739,tensor(59961.8555),0.0,tensor(1.2811),902425.53,12658187.0
7,3205.74236,1.319559,0.103695,tensor(33130.1055),0.0,tensor(0.8202),457301.13,4103497.0
8,5548.080114400001,2.138073,0.20739,tensor(59961.8555),0.0,tensor(1.2811),685657.74,11314201.0
9,788.8857264000001,1.304775,0.103695,tensor(9641.9805),0.0,tensor(0.8073),113720.45000000001,1572074.0
10,1646.5681144,2.340114,0.20739,tensor(40469.7656),0.0,tensor(1.5266),239209.74000000005,5477056.0
11,1120.3841960000002,1.592718,0.103695,tensor(18157.8652),0.0,tensor(0.8091),145806.2,1974187.0
12,2314.3769184000002,2.918198,0.20739,tensor(40469.7656),0.0,tensor(1.5266),243728.04000000004,5692298.0
13,1160.5697696000002,1.4556149999999999,0.103695,tensor(19088.0117),0.0,tensor(0.8093),155266.58,2472934.0
14,3085.7058408000003,3.367679,0.20739,tensor(55115.6914),0.0,tensor(1.5288),311856.42,9652481.0
15,1492.9785920000002,1.890505,0.103695,tensor(22549.9766),0.0,tensor(0.8110),179072.93,2944658.0
16,1999.5249000000001,4.062099,0.20739,tensor(55115.6914),0.0,tensor(1.5288),310511.41000000003,37456751.0
0,10417.817342400002,0.552515,0.0,tensor(58389.9648),0.0,tensor(0.4167),421560.5,1696294.0
1,3200.9304952,0.9587330000000001,0.124894,tensor(34191.5469),0.0,tensor(0.7480),1038209.0,5370998.0
2,10739.301931200001,1.584158,0.249788,tensor(74233.1797),0.0,tensor(1.1846),2679166.6,18223884.0
3,5757.721359200001,0.95889,0.124894,tensor(39392.4883),0.0,tensor(0.7641),1344364.1,7120884.0
4,10739.301931200001,1.584158,0.249788,tensor(74233.1797),0.0,tensor(1.1846),2057864.0,15978765.0
5,1544.7386512000003,0.956235,0.124894,tensor(23951.9453),0.0,tensor(0.7367),399939.2,3021052.0
6,6909.8378528,2.021349,0.249788,tensor(77505.1641),0.0,tensor(1.3750),1096619.0,19014845.0
7,2778.7868968000002,1.233218,0.124894,tensor(30973.5352),0.0,tensor(0.7449),547698.9,4042324.0
8,6910.0979536,2.3403650000000003,0.249788,tensor(77505.1641),0.0,tensor(1.3750),825039.88,17650459.0
9,683.414852,1.0822289999999999,0.124894,tensor(9477.3662),0.0,tensor(0.7304),153762.12,1548038.0
10,2006.4175712,2.7294270000000003,0.249788,tensor(37791.4492),0.0,tensor(1.3580),353982.47,7872291.0
11,971.4764880000001,1.4875880000000001,0.124894,tensor(15978.9102),0.0,tensor(0.7325),226093.59999999998,2961173.0
12,1553.7121288000003,3.068143,0.249788,tensor(37791.4492),0.0,tensor(1.3580),360451.77,8468920.0
13,1008.6709024,1.7653029999999998,0.124894,tensor(17075.4355),0.0,tensor(0.7328),233644.55000000002,3820765.0
14,5165.9920392,3.444808,0.249788,tensor(59248.8555),0.0,tensor(1.5366),402930.26,12004808.0
15,1294.3916312000001,1.766184,0.124894,tensor(21652.6484),0.0,tensor(0.7348),264562.02999999997,5199153.0
16,5321.012116000001,3.5649059999999997,0.249788,tensor(59248.8555),0.0,tensor(1.5366),354756.82,52600339.0
0,13622.9094504,0.623213,0.0,tensor(59276.0547),0.0,tensor(0.4859),327592.1,1916620.0
1,4185.1519224,1.083843,0.108709,tensor(40781.5898),0.0,tensor(0.8796),796650.2,6016790.0
2,14042.7121416,1.78813,0.217418,tensor(82240.6875),0.0,tensor(1.3941),1945700.9,19612110.0
3,7528.4876056,1.0840079999999999,0.108709,tensor(44495.),0.0,tensor(0.8952),1027186.0,7888260.0
4,14042.7121416,1.78813,0.217418,tensor(82240.6875),0.0,tensor(1.3941),1463487.5999999999,17131265.0
5,2018.1221072,0.923608,0.108709,tensor(29921.3633),0.0,tensor(0.8707),384067.4,3319510.0
6,6287.6767392,2.254267,0.217418,tensor(62289.2070),0.0,tensor(1.3687),973746.4000000001,13175685.0
7,3632.9579240000003,1.392233,0.108709,tensor(34658.4805),0.0,tensor(0.8776),495252.5,4399385.0
8,6287.6767392,2.254267,0.217418,tensor(62289.2070),0.0,tensor(1.3687),739494.6200000001,11734795.0
9,893.8363992,1.3769900000000002,0.108709,tensor(11608.8457),0.0,tensor(0.8664),128791.23000000001,1668163.0
10,1866.0931896000002,2.466688,0.217418,tensor(50406.3906),0.0,tensor(1.6165),262784.41000000003,5674815.0
11,1269.5520048,1.679293,0.108709,tensor(21054.2793),0.0,tensor(0.8678),163135.81,2081298.0
12,2622.7264168,3.0721629999999998,0.217418,tensor(50406.3906),0.0,tensor(1.6165),268215.31,5894472.0
