,booksim_latency,booksim_power,booksim_leakage_store,pred_latency,pred_energy,pred_power,neurosim_latency,neurosim_energy
0,12020.2983712,0.504379,0.0,tensor(58779.9727),0.0,tensor(0.4077),231069.2,831145.0
1,3692.9111584,0.874226,0.0765129,tensor(37511.9531),0.0,tensor(0.7447),557298.4,3123710.0
2,12390.811960800002,1.445691,0.1530258,tensor(77967.2578),0.0,tensor(1.1996),1417856.3,10695255.0
3,6642.974432000001,0.87436,0.0765129,tensor(41209.4102),0.0,tensor(0.7583),723040.2,3919495.0
4,9832.460492000002,1.6850589999999999,0.1530258,tensor(77967.2578),0.0,tensor(1.1996),1081405.85,9786668.0
5,1783.6412360000002,1.127177,0.0765129,tensor(28726.3652),0.0,tensor(0.7382),277804.5,1871876.0
6,5548.080114400001,1.828722,0.1530258,tensor(59087.8906),0.0,tensor(1.1767),729842.3500000001,7574263.0
7,3205.74236,1.127556,0.0765129,tensor(33388.6133),0.0,tensor(0.7432),366681.55,2504317.0
8,5548.080114400001,1.828722,0.1530258,tensor(59087.8906),0.0,tensor(1.1767),556120.65,6679440.0
9,787.9753736,0.989288,0.0765129,tensor(10573.3799),0.0,tensor(0.7353),108402.91,886905.0
10,1642.2764512,2.193392,0.1530258,tensor(27399.9277),0.0,tensor(1.1660),245331.26,3675136.0
11,1120.3841960000002,1.363116,0.0765129,tensor(19059.3496),0.0,tensor(0.7362),130466.16,1098547.0
12,1642.2764512,2.193392,0.1530258,tensor(27399.9277),0.0,tensor(1.1660),248980.48000000004,3897920.0
13,1161.4801224000003,1.370147,0.0765129,tensor(20186.0293),0.0,tensor(0.7364),130370.79000000001,1489299.0
14,3119.3888944,2.601715,0.1530258,tensor(56003.6406),0.0,tensor(1.3816),269736.1,7647214.0
15,1492.9785920000002,1.6198899999999998,0.0765129,tensor(22385.2031),0.0,tensor(0.7373),156906.54,1770449.0
16,1999.5249000000001,3.485074,0.1530258,tensor(56003.6406),0.0,tensor(1.3816),299300.88,33250007.0
0,10417.817342400002,0.513716,0.0,tensor(58448.5000),0.0,tensor(0.4043),271393.0,831149.0
1,3200.9304952,0.8898900000000001,0.0974285,tensor(34997.0430),0.0,tensor(0.7079),680249.0,3123768.0
2,10739.301931200001,1.4721570000000002,0.194857,tensor(75088.8438),0.0,tensor(1.1356),1789443.6,10694409.0
3,5757.721359200001,0.890037,0.0974285,tensor(39765.2969),0.0,tensor(0.7270),872141.8,3919559.0
4,10739.301931200001,1.4721570000000002,0.194857,tensor(75088.8438),0.0,tensor(1.1356),1393410.59,9785831.0
5,1543.9583488000003,0.7542500000000001,0.0974285,tensor(24966.9043),0.0,tensor(0.6949),332380.58,1871914.0
6,4808.8736408,1.861843,0.194857,tensor(58255.1562),0.0,tensor(1.1005),950145.99,10932873.0
7,2778.7868968000002,1.1475110000000002,0.0974285,tensor(31375.3809),0.0,tensor(0.7045),439761.69,2504105.0
8,4808.8736408,1.861843,0.194857,tensor(58255.1562),0.0,tensor(1.1005),745789.8600000001,10025729.0
9,684.1951544000001,1.133746,0.0974285,tensor(8986.8223),0.0,tensor(0.6879),118340.87,892220.0
10,1424.3119808000001,2.038568,0.194857,tensor(34838.0859),0.0,tensor(1.3246),257801.14999999997,4937860.0
11,971.4764880000001,1.386247,0.0974285,tensor(17055.5820),0.0,tensor(0.6902),153215.62,1103862.0
12,2006.4175712,2.547614,0.194857,tensor(34838.0859),0.0,tensor(1.3246),262243.14999999997,5169898.0
13,1006.3299952000001,1.2652109999999999,0.0974285,tensor(18009.4023),0.0,tensor(0.6905),162532.69,1489249.0
14,2674.8766272000003,2.942442,0.194857,tensor(48609.3438),0.0,tensor(1.3274),301662.64,6211202.0
15,1294.3916312000001,1.647706,0.0974285,tensor(21775.4141),0.0,tensor(0.6928),182910.23,1770289.0
16,1834.3608920000001,3.330822,0.194857,tensor(48609.3438),0.0,tensor(1.3274),311967.78,27309720.0
0,10417.817342400002,0.441598,0.0,tensor(58215.2734),0.0,tensor(0.3543),277216.1,743692.0
1,3200.9304952,0.7640009999999999,0.0949217,tensor(34376.2461),0.0,tensor(0.6152),696186.2,2884524.0
2,10739.301931200001,1.265012,0.1898434,tensor(74171.7109),0.0,tensor(0.9888),1811947.2999999998,10162322.0
3,5757.721359200001,0.764126,0.0949217,tensor(39392.6562),0.0,tensor(0.6341),894250.6,3627482.0
4,10739.301931200001,1.265012,0.1898434,tensor(74171.7109),0.0,tensor(0.9888),1426251.87,9351889.0
5,1543.9583488000003,0.646443,0.0949217,tensor(24471.5020),0.0,tensor(0.6012),342586.54,1756596.0
6,4808.8736408,1.6012719999999998,0.1898434,tensor(58642.1016),0.0,tensor(0.9523),956440.5800000001,8188183.0
7,2778.7868968000002,0.9862759999999999,0.0949217,tensor(30861.4883),0.0,tensor(0.6116),450925.57999999996,2363075.0
8,4808.8736408,1.6012719999999998,0.1898434,tensor(58642.1016),0.0,tensor(0.9523),753495.58,7344695.0
9,684.1951544000001,0.9744889999999999,0.0949217,tensor(9373.7158),0.0,tensor(0.5936),115023.29999999999,846897.0
10,1424.3119808000001,1.753739,0.1898434,tensor(35272.7969),0.0,tensor(1.1458),253547.46,3743107.0
11,971.4764880000001,1.192247,0.0949217,tensor(17122.8750),0.0,tensor(0.5961),149989.38,1052638.0
12,2006.4175712,2.194151,0.1898434,tensor(35272.7969),0.0,tensor(1.1458),257968.34999999998,3960141.0
13,1006.3299952000001,1.087229,0.0949217,tensor(18184.8789),0.0,tensor(0.5964),158912.7,1426873.0
14,6921.802489600001,2.653574,0.1898434,tensor(48002.9062),0.0,tensor(1.2742),288142.24,6391856.0
15,1294.3916312000001,1.417786,0.0949217,tensor(21741.5156),0.0,tensor(0.5990),179381.17,1701884.0
16,7054.1937968,2.750341,0.1898434,tensor(48002.9062),0.0,tensor(1.2742),302314.74,22437323.0
0,12020.2983712,0.565478,0.0,tensor(59017.9219),0.0,tensor(0.4476),221659.8,831840.0
1,3692.9111584,0.9808970000000001,0.0789119,tensor(37992.4648),0.0,tensor(0.8294),635342.6,3127190.0
2,12390.811960800002,1.6211989999999998,0.1578238,tensor(78683.),0.0,tensor(1.3307),1485993.4,10702280.0
3,6642.974432000001,0.9810490000000001,0.0789119,tensor(41492.6797),0.0,tensor(0.8410),766886.3999999999,3922970.0
4,9832.460492000002,1.89202,0.1578238,tensor(78683.),0.0,tensor(1.3307),1197427.81,9793357.0
5,1783.6412360000002,1.2637770000000002,0.0789119,tensor(29554.6133),0.0,tensor(0.8243),313729.02,1873564.0
6,5548.080114400001,2.049522,0.1578238,tensor(59500.3672),0.0,tensor(1.3116),760810.2100000001,7577559.0
7,3205.74236,1.2642030000000002,0.0789119,tensor(33887.8789),0.0,tensor(0.8282),386840.41000000003,2506249.0
