,booksim_latency,booksim_power,booksim_leakage_store,pred_latency,pred_energy,pred_power,neurosim_latency,neurosim_energy
0,8815.3363136,0.502021,0.0,tensor(57962.5234),0.0,tensor(0.3755),295978.2,1046028.0
1,2708.9498320000002,0.868389,0.119342,tensor(32339.7422),0.0,tensor(0.6585),733572.4,4078606.0
2,9087.791901600001,1.437974,0.238684,tensor(71959.9062),0.0,tensor(1.0533),2034704.4,14661518.0
3,4872.4682864,0.868546,0.119342,tensor(38004.6641),0.0,tensor(0.6774),951708.1000000001,5141228.0
4,9087.791901600001,1.437974,0.238684,tensor(71959.9062),0.0,tensor(1.0533),1580071.9100000001,13500560.0
5,1307.6567720000003,0.865835,0.119342,tensor(22035.0898),0.0,tensor(0.6443),274794.22,2543744.0
6,5846.5457824000005,1.8404859999999998,0.238684,tensor(75240.5625),0.0,tensor(1.2220),769740.81,15647557.0
7,2351.8314336000003,1.12033,0.119342,tensor(29296.0586),0.0,tensor(0.6545),403142.91,3429740.0
8,5847.716236,2.135367,0.238684,tensor(75240.5625),0.0,tensor(1.2220),547128.81,14397291.0
9,578.8543304000001,0.979599,0.119342,tensor(9116.2080),0.0,tensor(0.6360),109990.48,1233626.0
10,3254.51126,2.7622359999999997,0.238684,tensor(49663.3008),0.0,tensor(1.3545),233001.83,7349236.0
11,822.5687800000001,1.352731,0.119342,tensor(13523.2256),0.0,tensor(0.6388),155533.5,3124159.0
12,2044.3922880000002,2.5918400000000004,0.238684,tensor(49663.3008),0.0,tensor(1.3545),237350.19999999998,7373252.0
13,854.0409768000001,1.607968,0.119342,tensor(14344.4482),0.0,tensor(0.6391),161222.86,3388462.0
14,2264.6976656,3.057049,0.238684,tensor(41035.8086),0.0,tensor(1.6420),267825.11,9934722.0
15,1097.1051744000001,1.8547310000000001,0.119342,tensor(20029.2129),0.0,tensor(0.6418),183862.69,3394175.0
16,2269.6395808,3.4283400000000004,0.238684,tensor(41035.8086),0.0,tensor(1.6420),212907.6,39362265.0
0,10417.817342400002,0.480416,0.0,tensor(58116.2227),0.0,tensor(0.3697),274585.8,1046790.0
1,3200.9304952,0.832879,0.121722,tensor(33826.8477),0.0,tensor(0.6645),759199.6,4082400.0
2,10739.301931200001,1.377069,0.243444,tensor(73699.8906),0.0,tensor(1.0525),1894651.5999999999,14668730.0
3,5757.721359200001,0.833014,0.121722,tensor(39263.4570),0.0,tensor(0.6803),938933.0,5145010.0
4,10739.301931200001,1.377069,0.243444,tensor(73699.8906),0.0,tensor(1.0525),1505894.06,13507322.0
5,1544.7386512000003,0.83072,0.121722,tensor(23734.4922),0.0,tensor(0.6521),292008.52,2545564.0
6,6909.8378528,1.758452,0.243444,tensor(76815.2969),0.0,tensor(1.2071),687489.16,10807237.0
7,2778.7868968000002,1.072027,0.121722,tensor(30566.2773),0.0,tensor(0.6611),386467.96,3431699.0
8,6910.0979536,2.037285,0.243444,tensor(76815.2969),0.0,tensor(1.2071),500970.42000000004,9560615.0
9,683.414852,0.9399930000000001,0.121722,tensor(9823.5215),0.0,tensor(0.6451),102036.95,1230222.0
10,2006.4175712,2.37606,0.243444,tensor(37864.5781),0.0,tensor(1.1900),212145.69,5283347.0
11,971.4764880000001,1.293641,0.121722,tensor(15856.4297),0.0,tensor(0.6474),125139.55000000002,1528131.0
12,1553.7121288000003,2.668368,0.243444,tensor(37864.5781),0.0,tensor(1.1900),228285.53,5640436.0
13,1008.6709024,1.535564,0.121722,tensor(17028.2637),0.0,tensor(0.6477),141573.3,2102004.0
14,5165.9920392,3.0005979999999997,0.243444,tensor(59961.1094),0.0,tensor(1.3350),274249.54000000004,10964936.0
15,1294.3916312000001,1.536327,0.121722,tensor(21463.3281),0.0,tensor(0.6500),182744.0,4467501.0
16,5321.012116000001,3.1039630000000002,0.243444,tensor(59961.1094),0.0,tensor(1.3350),239482.29,45773376.0
0,12020.2983712,0.506014,0.0,tensor(58570.4883),0.0,tensor(0.4059),197437.4,1063604.0
1,3692.9111584,0.878063,0.0999352,tensor(37605.0391),0.0,tensor(0.7198),577947.8,4129778.0
2,12390.811960800002,1.4508800000000002,0.1998704,tensor(77998.0156),0.0,tensor(1.1479),1326984.7,14773434.0
3,6642.974432000001,0.8781969999999999,0.0999352,tensor(42014.4336),0.0,tensor(0.7369),692970.1000000001,5202164.0
4,12390.811960800002,1.4508800000000002,0.1998704,tensor(77998.0156),0.0,tensor(1.1479),1070993.98,13593583.0
5,1780.9101776000002,0.745973,0.0999352,tensor(27190.7188),0.0,tensor(0.7083),281505.36,2556698.0
6,5548.080114400001,1.8322530000000001,0.1998704,tensor(60578.2734),0.0,tensor(1.1160),664728.88,10753342.0
7,3205.74236,1.130296,0.0999352,tensor(32614.5645),0.0,tensor(0.7169),342501.48,3447828.0
8,5548.080114400001,1.8322530000000001,0.1998704,tensor(60578.2734),0.0,tensor(1.1160),531325.61,9497048.0
9,788.8857264000001,1.117675,0.0999352,tensor(10084.1689),0.0,tensor(0.7024),85626.72,1239186.0
10,1646.5681144,2.005725,0.1998704,tensor(39978.2734),0.0,tensor(1.3329),167153.31,4539188.0
11,1120.3841960000002,1.364836,0.0999352,tensor(18543.3672),0.0,tensor(0.7043),103832.62000000001,1538190.0
12,2314.3769184000002,2.5031879999999997,0.1998704,tensor(39978.2734),0.0,tensor(1.3329),171757.33000000002,4864677.0
13,1160.5697696000002,1.246584,0.0999352,tensor(19612.7754),0.0,tensor(0.7046),111418.09999999999,2108867.0
14,3085.7058408000003,2.889224,0.1998704,tensor(54813.5781),0.0,tensor(1.3352),211389.8,9403726.0
15,1492.9785920000002,1.620495,0.0999352,tensor(22763.6035),0.0,tensor(0.7066),123592.59,2515619.0
16,1999.5249000000001,3.481334,0.1998704,tensor(54813.5781),0.0,tensor(1.3352),215163.19999999998,33046237.0
0,12020.2983712,0.55497,0.0,tensor(58769.1992),0.0,tensor(0.4377),241416.6,1198080.0
1,3692.9111584,0.9635360000000001,0.102442,tensor(37971.5625),0.0,tensor(0.7800),676864.2,4508750.0
2,12390.811960800002,1.591509,0.204884,tensor(78596.2969),0.0,tensor(1.2425),1572134.0,15603520.0
3,6642.974432000001,0.963684,0.102442,tensor(42192.9297),0.0,tensor(0.7971),823531.6,5659380.0
4,12390.811960800002,1.591509,0.204884,tensor(78596.2969),0.0,tensor(1.2425),1235621.9,14275770.0
5,1780.9101776000002,0.819187,0.102442,tensor(27253.3242),0.0,tensor(0.7692),329140.8,2739350.0
6,5548.080114400001,2.009172,0.204884,tensor(60124.2969),0.0,tensor(1.2120),753143.3999999999,11139656.0
7,3205.74236,1.239786,0.102442,tensor(32828.5664),0.0,tensor(0.7773),406652.69999999995,3668326.0
8,5548.080114400001,2.009172,0.204884,tensor(60124.2969),0.0,tensor(1.2120),578086.87,9807642.0
9,788.8857264000001,1.225914,0.102442,tensor(9842.3906),0.0,tensor(0.7637),101744.35,1310386.0
10,1646.5681144,2.1991709999999998,0.204884,tensor(40219.2266),0.0,tensor(1.4472),192266.33,4688512.0
11,1120.3841960000002,1.496668,0.102442,tensor(18206.2637),0.0,tensor(0.7655),119412.32,1618134.0
12,2314.3769184000002,2.74328,0.204884,tensor(40219.2266),0.0,tensor(1.4472),199969.09999999998,5017139.0
13,1160.5697696000002,1.367511,0.102442,tensor(19182.2910),0.0,tensor(0.7657),131272.4,2206696.0
14,3085.7058408000003,3.166022,0.204884,tensor(55018.6797),0.0,tensor(1.4495),250428.15000000002,11086690.0
15,1492.9785920000002,1.776698,0.102442,tensor(22609.4629),0.0,tensor(0.7676),150738.58000000002,2622255.0
16,1999.5249000000001,3.817312,0.204884,tensor(55018.6797),0.0,tensor(1.4495),243604.06,35075637.0
0,10417.817342400002,0.532367,0.0,tensor(58288.1836),0.0,tensor(0.4041),231147.8,1046788.0
1,3200.9304952,0.923564,0.124101,tensor(34049.8906),0.0,tensor(0.7252),675265.6,4082396.0
2,10739.301931200001,1.526289,0.248202,tensor(74020.),0.0,tensor(1.1489),1678942.2,14669228.0
3,5757.721359200001,0.9237150000000001,0.124101,tensor(39314.3281),0.0,tensor(0.7415),817257.1,5145008.0
4,10739.301931200001,1.526289,0.248202,tensor(74020.),0.0,tensor(1.1489),1363740.99,13507791.0
5,1544.7386512000003,0.92116,0.124101,tensor(23892.6738),0.0,tensor(0.7135),276010.18,2545566.0
6,6909.8378528,1.9478840000000002,0.248202,tensor(77301.4844),0.0,tensor(1.3299),641477.99,10807625.0
7,2778.7868968000002,1.188174,0.124101,tensor(30875.3125),0.0,tensor(0.7221),355141.29000000004,3431846.0
8,6910.0979536,2.2556719999999997,0.248202,tensor(77301.4844),0.0,tensor(1.3299),485563.26,9560883.0
9,683.414852,1.0424820000000001,0.124101,tensor(9548.8867),0.0,tensor(0.7071),93535.51999999999,1230257.0
10,2006.4175712,2.6306830000000003,0.248202,tensor(37808.4883),0.0,tensor(1.3128),194226.1,6355123.0
11,971.4764880000001,1.4333900000000002,0.124101,tensor(15906.6328),0.0,tensor(0.7092),112740.48,1528170.0
12,1553.7121288000003,2.956427,0.248202,tensor(37808.4883),0.0,tensor(1.3128),210047.75,6694838.0
13,1008.6709024,1.701105,0.124101,tensor(17026.8965),0.0,tensor(0.7095),128618.76999999999,2102029.0
14,5165.9920392,3.320685,0.248202,tensor(59360.3867),0.0,tensor(1.4820),250469.28999999998,14012886.0
15,1294.3916312000001,1.701953,0.124101,tensor(21587.6250),0.0,tensor(0.7116),165891.63,5740681.0
16,5321.012116000001,3.436093,0.248202,tensor(59360.3867),0.0,tensor(1.4820),228743.46999999997,52059083.0
0,8815.3363136,0.443123,0.0,tensor(57547.3242),0.0,tensor(0.3280),310598.4,978812.0
1,2708.9498320000002,0.766851,0.144398,tensor(31927.6133),0.0,tensor(0.5927),782431.8,3889224.0
2,9087.791901600001,1.269449,0.288796,tensor(71408.9375),0.0,tensor(0.9402),2112791.7,14246462.0
3,4872.4682864,0.766987,0.144398,tensor(38411.3125),0.0,tensor(0.6054),1011486.1,4912712.0
4,9087.791901600001,1.269449,0.288796,tensor(71408.9375),0.0,tensor(0.9402),1660438.98,13159398.0
5,1307.6567720000003,0.7646360000000001,0.144398,tensor(22843.4316),0.0,tensor(0.5781),282827.36,2447752.0
6,4070.8376208000004,1.4355390000000001,0.288796,tensor(75659.5391),0.0,tensor(1.0287),782885.88,11784640.0
7,2351.8314336000003,0.987564,0.144398,tensor(28486.9609),0.0,tensor(0.5882),407553.48,3314752.0
8,5847.716236,1.881945,0.288796,tensor(75659.5391),0.0,tensor(1.0287),561783.01,10586977.0
9,579.5045824000001,0.9749019999999999,0.144398,tensor(9860.6191),0.0,tensor(0.5688),111668.62,1196386.0
10,2037.3695664000002,1.9530910000000001,0.288796,tensor(51749.9297),0.0,tensor(1.1367),238772.11,5159048.0
11,822.5687800000001,1.191155,0.144398,tensor(13350.5508),0.0,tensor(0.5719),156844.52,2186316.0
12,1410.2665376,2.5630930000000003,0.288796,tensor(51749.9297),0.0,tensor(1.1367),243327.33000000002,5181118.0
13,854.0409768000001,1.414707,0.144398,tensor(14446.7031),0.0,tensor(0.5723),163190.8,2448239.0
14,3425.5275360000005,3.2670299999999997,0.288796,tensor(34949.1016),0.0,tensor(1.6549),273504.3,9373456.0
15,1097.1051744000001,1.630769,0.144398,tensor(19417.0547),0.0,tensor(0.5752),186074.09,2454287.0
16,10957.5265024,3.122231,0.288796,tensor(34949.1016),0.0,tensor(1.6549),229321.7,33142987.0
0,12020.2983712,0.600148,0.0,tensor(58932.9336),0.0,tensor(0.4653),226627.4,1198070.0
1,3692.9111584,1.042411,0.104322,tensor(38298.2109),0.0,tensor(0.8340),644548.8,4508740.0
2,12390.811960800002,1.721285,0.208644,tensor(79098.7656),0.0,tensor(1.3279),1476022.3,15604070.0
3,6642.974432000001,1.042571,0.104322,tensor(42353.2656),0.0,tensor(0.8510),779617.2,5659370.0
4,12390.811960800002,1.721285,0.208644,tensor(79098.7656),0.0,tensor(1.3279),1164523.0999999999,14276235.0
5,1780.9101776000002,0.88675,0.104322,tensor(27490.8633),0.0,tensor(0.8239),312550.4,2739350.0
6,5548.080114400001,2.172437,0.208644,tensor(59968.8906),0.0,tensor(1.2994),713437.9000000001,11139905.0
7,3205.74236,1.340827,0.104322,tensor(33206.5703),0.0,tensor(0.8316),382156.5,3668465.0
8,5548.080114400001,2.172437,0.208644,tensor(59968.8906),0.0,tensor(1.2994),553795.8200000001,9807787.0
9,788.8857264000001,1.3258,0.104322,tensor(9578.7168),0.0,tensor(0.8189),100274.17000000001,1310413.0
10,1646.5681144,2.37769,0.208644,tensor(40537.6914),0.0,tensor(1.5472),190652.68,4688670.0
11,1120.3841960000002,1.618326,0.104322,tensor(18148.7266),0.0,tensor(0.8205),117470.49,1618158.0
12,2314.3769184000002,2.9648309999999998,0.208644,tensor(40537.6914),0.0,tensor(1.5472),198177.06999999998,5017297.0
13,1160.5697696000002,1.4791029999999998,0.104322,tensor(19065.6367),0.0,tensor(0.8207),128786.14,2206730.0
14,3085.7058408000003,3.4214409999999997,0.208644,tensor(55134.5156),0.0,tensor(1.5494),230385.14,7922997.0
15,1492.9785920000002,1.920849,0.104322,tensor(22500.3672),0.0,tensor(0.8225),147058.47,2622359.0
16,1999.5249000000001,4.127351,0.208644,tensor(55134.5156),0.0,tensor(1.5494),230948.08000000002,31876575.0
0,13622.9094504,0.571226,0.0,tensor(59026.6680),0.0,tensor(0.4539),206283.3,1198070.0
1,4185.1519224,0.993077,0.106202,tensor(40264.2305),0.0,tensor(0.8167),605922.6,4508740.0
2,14042.7121416,1.6387939999999999,0.212404,tensor(81450.9062),0.0,tensor(1.2939),1374015.4,15604620.0
3,7528.4876056,0.993228,0.106202,tensor(44128.5312),0.0,tensor(0.8325),723753.3,5659370.0
4,14042.7121416,1.6387939999999999,0.212404,tensor(81450.9062),0.0,tensor(1.2939),1097198.8,14276826.0
5,2018.1221072,0.8458509999999999,0.106202,tensor(29611.8027),0.0,tensor(0.8070),293917.2,2739362.0
6,6287.6767392,2.0663869999999998,0.212404,tensor(61694.4141),0.0,tensor(1.2662),666628.6,11140166.0
7,3632.9579240000003,1.275954,0.106202,tensor(34145.8477),0.0,tensor(0.8143),355879.7,3668606.0
8,6287.6767392,2.0663869999999998,0.212404,tensor(61694.4141),0.0,tensor(1.2662),523308.27,9807952.0
9,893.8363992,1.26201,0.106202,tensor(11853.2070),0.0,tensor(0.8021),98229.35,1310452.0
10,1866.0931896000002,2.261227,0.212404,tensor(49582.0781),0.0,tensor(1.5017),185906.95,4688852.0
11,1269.5520048,1.539259,0.106202,tensor(20280.2578),0.0,tensor(0.8037),113574.92,1618201.0
12,2622.7264168,2.817169,0.212404,tensor(49582.0781),0.0,tensor(1.5017),193256.97999999998,5017477.0
13,1315.0696448,1.407534,0.106202,tensor(21444.1406),0.0,tensor(0.8039),124333.17,2206760.0
14,3496.9252056000005,3.2499029999999998,0.212404,tensor(61286.0508),0.0,tensor(1.5036),222110.46999999997,7923215.0
15,1691.8256536000001,1.825961,0.106202,tensor(24193.2734),0.0,tensor(0.8056),140754.37,2622450.0
16,2165.4692104000005,4.153043,0.212404,tensor(61286.0508),0.0,tensor(1.5036),231676.8,31793663.0
0,13622.9094504,0.607658,0.0,tensor(59363.9375),0.0,tensor(0.4798),173700.6,1198080.0
1,4185.1519224,1.055701,0.0827504,tensor(41205.0938),0.0,tensor(0.9017),470673.19999999995,4508750.0
2,14042.7121416,1.742953,0.1655008,tensor(82423.9375),0.0,tensor(1.4364),1092474.2000000002,15605150.0
3,7528.4876056,1.055862,0.0827504,tensor(44410.4805),0.0,tensor(0.9112),579378.0,5659380.0
4,10936.328287200002,2.1015430000000004,0.1655008,tensor(82423.9375),0.0,tensor(1.4364),846643.2999999999,14277343.0
5,2021.2433168000002,1.357929,0.0827504,tensor(31854.2305),0.0,tensor(0.8976),230698.2,2739356.0
6,6287.6767392,2.200427,0.1655008,tensor(63308.0391),0.0,tensor(1.4209),537626.2,11140423.0
7,3632.9579240000003,1.358358,0.0827504,tensor(35044.1133),0.0,tensor(0.9008),287025.8,3668743.0
8,6287.6767392,2.200427,0.1655008,tensor(63308.0391),0.0,tensor(1.4209),411726.02,9808101.0
9,892.7959960000001,1.194561,0.0827504,tensor(11034.6289),0.0,tensor(0.8958),86781.9,1302723.0
10,1861.021224,2.636615,0.1655008,tensor(30195.7656),0.0,tensor(1.4136),171184.56999999998,4630440.0
11,1269.5520048,1.640078,0.0827504,tensor(21149.4883),0.0,tensor(0.8964),100141.2,1610467.0
12,1861.021224,2.636615,0.1655008,tensor(30195.7656),0.0,tensor(1.4136),175718.84999999998,4959084.0
13,1316.110048,1.648543,0.0827504,tensor(22215.2227),0.0,tensor(0.8965),100710.0,2206800.0
14,3534.8999224000004,3.123325,0.1655008,tensor(62795.8828),0.0,tensor(1.6341),185241.6,7923454.0
15,1691.8256536000001,1.946844,0.0827504,tensor(25883.6387),0.0,tensor(0.8971),113759.70000000001,2622546.0
16,2165.4692104000005,4.434684,0.1655008,tensor(62795.8828),0.0,tensor(1.6341),190396.7,31794351.0
0,13622.9094504,0.647378,0.0,tensor(59523.3125),0.0,tensor(0.5030),158613.0,1198080.0
1,4185.1519224,1.125051,0.0841898,tensor(41200.0742),0.0,tensor(0.9557),442320.0,4508750.0
2,14042.7121416,1.8570540000000002,0.1683796,tensor(82445.8828),0.0,tensor(1.5176),1016883.8999999999,15605620.0
3,7528.4876056,1.125223,0.0841898,tensor(44343.0977),0.0,tensor(0.9634),538281.8,5659380.0
4,10936.328287200002,2.2404270000000004,0.1683796,tensor(82445.8828),0.0,tensor(1.5176),796911.0,14277906.0
5,2021.2433168000002,1.446742,0.0841898,tensor(32146.9238),0.0,tensor(0.9528),216831.40000000002,2739362.0
6,6287.6767392,2.343978,0.1683796,tensor(63161.8125),0.0,tensor(1.5053),502659.3,11140686.0
7,3632.9579240000003,1.4472,0.0841898,tensor(35290.8867),0.0,tensor(0.9550),267408.9,3668886.0
8,6287.6767392,2.343978,0.1683796,tensor(63161.8125),0.0,tensor(1.5053),388996.16,9808239.0
9,892.7959960000001,1.273043,0.0841898,tensor(11031.3926),0.0,tensor(0.9516),81405.5,1302749.0
10,1861.021224,2.808295,0.1683796,tensor(30548.7031),0.0,tensor(1.4998),159971.58000000002,4630547.0
11,1269.5520048,1.747071,0.0841898,tensor(21112.9785),0.0,tensor(0.9520),93385.40000000001,1610493.0
12,1861.021224,2.808295,0.1683796,tensor(30548.7031),0.0,tensor(1.4998),164375.13,4959179.0
13,1316.110048,1.756095,0.0841898,tensor(22176.6172),0.0,tensor(0.9520),96614.09,2206819.0
14,3534.8999224000004,3.326188,0.1683796,tensor(63293.2891),0.0,tensor(1.7218),177220.04,7923687.0
15,1691.8256536000001,2.073602,0.0841898,tensor(26356.4492),0.0,tensor(0.9524),108284.39000000001,2622639.0
16,2165.4692104000005,4.7237,0.1683796,tensor(63293.2891),0.0,tensor(1.7218),189074.63,31711036.0
0,15225.5205296,0.616263,0.0,tensor(59602.0156),0.0,tensor(0.4899),151484.5,1198080.0
1,4677.3926864000005,1.071644,0.0856293,tensor(42382.5898),0.0,tensor(0.9251),426922.0,4508750.0
2,15694.6123224,1.768139,0.1712586,tensor(83831.2188),0.0,tensor(1.4673),973422.8,15606180.0
3,8414.000779200001,1.071806,0.0856293,tensor(45532.8398),0.0,tensor(0.9342),517321.5,5659370.0
4,12222.786844000002,2.1334489999999997,0.1712586,tensor(83831.2188),0.0,tensor(1.4673),765686.1000000001,14278443.0
5,2258.8453976,1.377052,0.0856293,tensor(33815.4570),0.0,tensor(0.9209),208904.5,2739366.0
6,7027.273364000001,2.230325,0.1712586,tensor(63824.4766),0.0,tensor(1.4530),483848.8,11140953.0
7,4060.1734880000004,1.377463,0.0856293,tensor(36040.5234),0.0,tensor(0.9241),256064.5,3669033.0
8,7027.273364000001,2.230325,0.1712586,tensor(63824.4766),0.0,tensor(1.4530),377161.4,9808415.0
9,997.6166184000001,1.212585,0.0856293,tensor(13405.8828),0.0,tensor(0.9190),78327.5,1302789.0
10,2079.7659968000003,2.6713839999999998,0.1712586,tensor(33828.7852),0.0,tensor(1.4458),154397.18,4630657.0
11,1418.7198136,1.6623519999999998,0.0856293,tensor(21012.6855),0.0,tensor(0.9197),89979.45,1610538.0
12,2079.7659968000003,2.6713839999999998,0.1712586,tensor(33828.7852),0.0,tensor(1.4458),158713.08000000002,4959279.0
13,1470.7399736,1.670923,0.0856293,tensor(22110.2773),0.0,tensor(0.9197),96013.77,2206864.0
14,3950.541000800001,3.162768,0.1712586,tensor(65341.7031),0.0,tensor(1.6603),176279.79,7923946.0
15,1890.6727152,1.9722739999999999,0.0856293,tensor(28240.2422),0.0,tensor(0.9204),107097.92000000001,2622751.0
16,2332.1938232,4.743532999999999,0.1712586,tensor(65341.7031),0.0,tensor(1.6603),192196.89,31711739.0
