,booksim_latency,booksim_power,booksim_leakage_store,pred_latency,pred_energy,pred_power,neurosim_latency,neurosim_energy
12,2298.5107696000005,2.653719,0.1760566,tensor(38236.2422),0.0,tensor(1.4458),148182.28,2416332.0
13,1625.3698992000002,1.660344,0.0880283,tensor(22103.3965),0.0,tensor(0.9221),105473.75,1470038.0
14,3707.6068536000002,2.634256,0.1760566,tensor(46949.4258),0.0,tensor(1.4469),196490.95,3753769.0
15,2089.5197768000003,1.9590429999999999,0.0880283,tensor(29663.3145),0.0,tensor(0.9230),116553.35,1540464.0
16,3061.3864160000003,3.113494,0.1760566,tensor(46949.4258),0.0,tensor(1.4469),308380.44999999995,12074756.0
0,16828.131608800002,0.686447,0.0,tensor(60246.2383),0.0,tensor(0.5347),142789.1,3118180.0
1,5169.633450400001,1.194933,0.091387,tensor(43665.6406),0.0,tensor(1.0331),384799.2,6724160.0
2,17346.5125032,1.9701340000000003,0.182774,tensor(85435.1094),0.0,tensor(1.6242),848894.8999999999,11912740.0
3,9299.513952800002,1.195113,0.091387,tensor(46982.8008),0.0,tensor(1.0384),468575.9,7165680.0
4,13509.245400800002,2.3803270000000003,0.182774,tensor(85435.1094),0.0,tensor(1.6242),647091.2,9334395.0
5,2496.4474784000004,1.533911,0.091387,tensor(36040.0273),0.0,tensor(1.0302),184264.9,2773550.0
6,7766.869988800001,2.483013,0.182774,tensor(63790.6836),0.0,tensor(1.6154),396064.8,6684505.0
7,4487.389052,1.5343490000000002,0.091387,tensor(37137.3633),0.0,tensor(1.0324),224644.3,2995655.0
8,7766.869988800001,2.483013,0.182774,tensor(63790.6836),0.0,tensor(1.6154),297054.61,5789329.0
9,1102.4372408000002,1.3521610000000002,0.091387,tensor(15436.1387),0.0,tensor(1.0288),68881.13,966924.0
10,2298.5107696000005,2.972847,0.182774,tensor(39194.6094),0.0,tensor(1.6104),128749.32,2382165.0
11,1567.8876224,1.850746,0.091387,tensor(21611.8379),0.0,tensor(1.0293),78536.52,1185811.0
12,2298.5107696000005,2.972847,0.182774,tensor(39194.6094),0.0,tensor(1.6104),131769.32,2449128.0
13,1625.3698992000002,1.8602910000000001,0.091387,tensor(23096.3125),0.0,tensor(1.0293),94782.09,1493758.0
14,3707.6068536000002,2.951531,0.182774,tensor(50717.0938),0.0,tensor(1.6111),173656.59,3796635.0
15,2089.5197768000003,2.1947,0.091387,tensor(29812.6484),0.0,tensor(1.0298),104142.98999999999,1566630.0
16,3061.3864160000003,3.4875700000000003,0.182774,tensor(50717.0938),0.0,tensor(1.6111),318627.89,12070473.0
0,18430.742688000002,0.703177,0.0,tensor(60573.0703),0.0,tensor(0.5478),190700.2,3401250.0
1,5661.874214400001,1.22476,0.0952254,tensor(45001.5625),0.0,tensor(1.0667),468097.4,7486250.0
2,18998.412684000003,2.018506,0.1904508,tensor(86650.1562),0.0,tensor(1.6702),1086499.2,13617320.0
3,10185.0271264,1.224944,0.0952254,tensor(48555.7422),0.0,tensor(1.0710),594379.2,8101960.0
4,14795.703957600002,2.440045,0.1904508,tensor(86650.1562),0.0,tensor(1.6702),789045.7999999999,10718160.0
5,2734.0495592,1.5712570000000001,0.0952254,tensor(37246.2344),0.0,tensor(1.0634),224663.2,3140840.0
6,8506.466613600001,2.542681,0.1904508,tensor(63456.3203),0.0,tensor(1.6625),506241.0,7477630.0
7,4914.6046160000005,1.571687,0.0952254,tensor(37876.4062),0.0,tensor(1.0659),285528.6,3446900.0
8,8506.466613600001,2.542681,0.1904508,tensor(63456.3203),0.0,tensor(1.6625),361207.60000000003,6419275.0
9,1207.2578632,1.385952,0.0952254,tensor(16644.2871),0.0,tensor(1.0619),85394.1,1104408.0
10,2517.2555424,3.043594,0.1904508,tensor(45147.8359),0.0,tensor(1.6574),164342.8,2638396.0
11,1717.0554312000002,1.895258,0.0952254,tensor(23251.2637),0.0,tensor(1.0624),99737.0,1342747.0
12,2517.2555424,3.043594,0.1904508,tensor(45147.8359),0.0,tensor(1.6574),167719.1,2711410.0
13,1779.9998248000002,1.9050280000000002,0.0952254,tensor(24673.2695),0.0,tensor(1.0624),118378.79999999999,1683527.0
14,4060.5636392000006,3.022158,0.1904508,tensor(58935.1875),0.0,tensor(1.6580),221445.1,4138383.0
15,2288.3668384000002,2.24678,0.0952254,tensor(29772.3320),0.0,tensor(1.0629),132489.09999999998,1775850.0
16,3352.8293624000003,3.5695799999999993,0.1904508,tensor(58935.1875),0.0,tensor(1.6580),359755.0,12768092.0
0,20033.353767200002,0.708341,0.0,tensor(60820.1641),0.0,tensor(0.5536),174224.9,3401230.0
1,6154.114978400001,1.234296,0.0985841,tensor(47572.6484),0.0,tensor(1.0830),435342.8,7486220.0
2,20650.3128648,2.033607,0.1971682,tensor(89253.5391),0.0,tensor(1.6918),1002538.9,13617320.0
3,11070.5403,1.23448,0.0985841,tensor(51217.8828),0.0,tensor(1.0868),548994.9,8101940.0
4,16082.162514399999,2.459123,0.1971682,tensor(89253.5391),0.0,tensor(1.6918),733576.6,10718150.0
5,2971.6516400000005,1.582751,0.0985841,tensor(39594.3906),0.0,tensor(1.0793),209059.4,3140860.0
6,9246.0632384,2.560677,0.1971682,tensor(63714.9141),0.0,tensor(1.6843),467056.9,7477640.0
7,5341.82018,1.5831680000000001,0.0985841,tensor(39178.2734),0.0,tensor(1.0821),263837.3,3446910.0
8,9246.0632384,2.560677,0.1971682,tensor(63714.9141),0.0,tensor(1.6843),335664.5,6419272.0
9,1312.0784856,1.396768,0.0985841,tensor(18795.3633),0.0,tensor(1.0773),79127.2,1104382.0
10,2736.0003152,3.064596,0.1971682,tensor(49794.1484),0.0,tensor(1.6785),151307.6,2638374.0
11,1866.22324,1.90869,0.0985841,tensor(23855.8750),0.0,tensor(1.0779),92014.6,1342730.0
12,2736.0003152,3.064596,0.1971682,tensor(49794.1484),0.0,tensor(1.6785),154512.5,2711416.0
13,1934.6297504000001,1.91853,0.0985841,tensor(24690.2461),0.0,tensor(1.0780),109619.3,1683523.0
14,4413.520424800001,3.04329,0.1971682,tensor(61573.0586),0.0,tensor(1.6793),203526.80000000002,4138541.0
15,2487.2139,2.26215,0.0985841,tensor(30132.3691),0.0,tensor(1.0787),122318.20000000001,1775841.0
16,3644.2723088000002,3.59342,0.1971682,tensor(61573.0586),0.0,tensor(1.6793),337721.7,12768211.0
0,20033.353767200002,0.768493,0.0,tensor(61110.6328),0.0,tensor(0.5927),156579.0,3401230.0
1,6154.114978400001,1.339327,0.101943,tensor(48002.6719),0.0,tensor(1.1795),387529.0,7486210.0
2,20650.3128648,2.2064060000000003,0.203886,tensor(89605.2891),0.0,tensor(1.8279),897188.0,13617310.0
3,11070.5403,1.339527,0.101943,tensor(51703.1992),0.0,tensor(1.1793),490847.0,8101920.0
4,16082.162514399999,2.6694630000000004,0.203886,tensor(89605.2891),0.0,tensor(1.8279),653682.6,10718120.0
5,2971.6516400000005,1.7172830000000001,0.101943,tensor(38014.0664),0.0,tensor(1.1786),186150.2,3140870.0
6,9246.0632384,2.778093,0.203886,tensor(61749.4102),0.0,tensor(1.8274),417921.5,7477670.0
7,5341.82018,1.717737,0.101943,tensor(37987.3828),0.0,tensor(1.1792),235947.40000000002,3446940.0
8,9246.0632384,2.778093,0.203886,tensor(61749.4102),0.0,tensor(1.8274),299008.0,6419307.0
9,1312.0784856,1.515726,0.101943,tensor(18781.0703),0.0,tensor(1.1780),70632.3,1104404.0
10,2736.0003152,3.324712,0.203886,tensor(49277.9375),0.0,tensor(1.8259),135495.3,2638384.0
11,1866.22324,2.070834,0.101943,tensor(23264.1641),0.0,tensor(1.1782),82332.3,1342757.0
12,2736.0003152,3.324712,0.203886,tensor(49277.9375),0.0,tensor(1.8259),138323.80000000002,2711422.0
13,1934.6297504000001,2.081504,0.101943,tensor(23618.9102),0.0,tensor(1.1783),97906.70000000001,1683534.0
14,4413.520424800001,3.301872,0.203886,tensor(59435.5547),0.0,tensor(1.8261),182619.4,4138706.0
15,2487.2139,2.4542200000000003,0.101943,tensor(28740.6309),0.0,tensor(1.1784),109451.0,1775866.0
16,3644.2723088000002,3.8983100000000004,0.203886,tensor(59435.5547),0.0,tensor(1.8261),299622.8,12768366.0
0,21635.964846400002,0.768816,0.0,tensor(61361.9805),0.0,tensor(0.5966),151013.8,3401250.0
1,6646.3557424,1.340335,0.105781,tensor(50493.2422),0.0,tensor(1.1907),367023.6,7486260.0
2,22302.2130456,2.2075620000000002,0.211562,tensor(92169.2656),0.0,tensor(1.8422),858186.8,13617390.0
3,11956.0534736,1.340534,0.105781,tensor(54273.8672),0.0,tensor(1.1901),468723.8,8101980.0
4,17368.621071200003,2.671465,0.211562,tensor(92169.2656),0.0,tensor(1.8422),619279.6000000001,10718230.0
5,3209.2537208000003,1.717965,0.105781,tensor(38217.2695),0.0,tensor(1.1898),176364.6,3140870.0
6,9985.659863200002,2.778695,0.211562,tensor(61776.5469),0.0,tensor(1.8420),399661.9,7477690.0
7,5769.035744000001,1.718405,0.105781,tensor(37498.2695),0.0,tensor(1.1903),225382.8,3446930.0
8,9985.659863200002,2.778695,0.211562,tensor(61776.5469),0.0,tensor(1.8420),283134.5,6419319.0
9,1416.899108,1.5168979999999999,0.105781,tensor(21240.1133),0.0,tensor(1.1889),67067.70000000001,1104400.0
10,2954.7450880000006,3.324992,0.211562,tensor(50083.2070),0.0,tensor(1.8404),129366.0,2638400.0
11,2015.3910488000001,2.071314,0.105781,tensor(25430.8086),0.0,tensor(1.1892),78562.1,1342750.0
12,2954.7450880000006,3.324992,0.211562,tensor(50083.2070),0.0,tensor(1.8404),131998.2,2711455.0
13,2089.259676,2.0819840000000003,0.105781,tensor(25595.6387),0.0,tensor(1.1892),93131.0,1683558.0
14,4766.4772104,3.3023670000000003,0.211562,tensor(60743.1797),0.0,tensor(1.8408),174160.59999999998,4138914.0
15,2686.0609616,2.4543299999999997,0.105781,tensor(30259.6523),0.0,tensor(1.1895),104494.70000000001,1775874.0
16,3935.7152552000002,3.89798,0.211562,tensor(60743.1797),0.0,tensor(1.8408),279119.8,12768544.0
0,23238.575925600002,0.768483,0.0,tensor(61611.3125),0.0,tensor(0.5997),140270.5,3401250.0
1,7138.596506400001,1.340135,0.10914,tensor(52570.6406),0.0,tensor(1.1988),345652.0,7486240.0
